G1 H 63 109 2 4 34 49 11 47 37 22 10 4 38 162 W
G2 H 38 76 2 5 29 38 12 37 22 28 11 6 40 107 L
G3 A 45 77 3 5 37 49 8 35 32 24 12 5 26 130 W
G4 H 49 89 2 6 19 32 9 28 29 17 17 6 28 119 L
G5 A 56 103 2 10 29 37 16 36 28 18 9 6 28 143 W
G6 H 44 86 2 8 27 34 19 28 19 23 12 4 20 117 W

G2 H 38 76 2 5 29 38 12 37 22 28 11 6 40 107 L
G3 A 45 77 3 5 37 49 8 35 32 24 12 5 26 130 W
G4 H 49 89 2 6 19 32 9 28 29 17 17 6 28 119 L
G5 A 56 103 2 10 29 37 16 36 28 18 9 6 28 143 W
G6 H 44 86 2 8 27 34 19 28 19 23 12 4 20 117 W
G7 A 41 89 4 9 42 48 11 35 26 13 8 4 30 128 W

G3 A 45 77 3 5 37 49 8 35 32 24 12 5 26 130 W
G4 H 49 89 2 6 19 32 9 28 29 17 17 6 28 119 L
G5 A 56 103 2 10 29 37 16 36 28 18 9 6 28 143 W
G6 H 44 86 2 8 27 34 19 28 19 23 12 4 20 117 W
G7 A 41 89 4 9 42 48 11 35 26 13 8 4 30 128 W
G8 A 39 86 3 11 22 34 None None 24 17 7 2 18 103 W

G4 H 49 89 2 6 19 32 9 28 29 17 17 6 28 119 L
G5 A 56 103 2 10 29 37 16 36 28 18 9 6 28 143 W
G6 H 44 86 2 8 27 34 19 28 19 23 12 4 20 117 W
G7 A 41 89 4 9 42 48 11 35 26 13 8 4 30 128 W
G8 A 39 86 3 11 22 34 None None 24 17 7 2 18 103 W
G9 A 38 81 1 5 35 49 None None 14 None None None 29 112 W

G5 A 56 103 2 10 29 37 16 36 28 18 9 6 28 143 W
G6 H 44 86 2 8 27 34 19 28 19 23 12 4 20 117 W
G7 A 41 89 4 9 42 48 11 35 26 13 8 4 30 128 W
G8 A 39 86 3 11 22 34 None None 24 17 7 2 18 103 W
G9 A 38 81 1 5 35 49 None None 14 None None None 29 112 W
G10 H 37 89 1 3 18 28 None None 25 12 8 4 24 93 L

G6 H 44 86 2 8 27 34 19 28 19 23 12 4 20 117 W
G7 A 41 89 4 9 42 48 11 35 26 13 8 4 30 128 W
G8 A 39 86 3 11 22 34 None None 24 17 7 2 18 103 W
G9 A 38 81 1 5 35 49 None None 14 None None None 29 112 W
G10 H 37 89 1 3 18 28 None None 25 12 8 4 24 93 L
G11 A 41 81 5 7 36 50 None None 25 26 11 6 35 123 W

G7 A 41 89 4 9 42 48 11 35 26 13 8 4 30 128 W
G8 A 39 86 3 11 22 34 None None 24 17 7 2 18 103 W
G9 A 38 81 1 5 35 49 None None 14 None None None 29 112 W
G10 H 37 89 1 3 18 28 None None 25 12 8 4 24 93 L
G11 A 41 81 5 7 36 50 None None 25 26 11 6 35 123 W
G12 H 46 97 0 7 27 37 None None 26 22 7 None 37 119 L

G8 A 39 86 3 11 22 34 None None 24 17 7 2 18 103 W
G9 A 38 81 1 5 35 49 None None 14 None None None 29 112 W
G10 H 37 89 1 3 18 28 None None 25 12 8 4 24 93 L
G11 A 41 81 5 7 36 50 None None 25 26 11 6 35 123 W
G12 H 46 97 0 7 27 37 None None 26 22 7 None 37 119 L
G13 A 40 99 0 10 33 47 None None 19 None None None 22 113 L

G9 A 38 81 1 5 35 49 None None 14 None None None 29 112 W
G10 H 37 89 1 3 18 28 None None 25 12 8 4 24 93 L
G11 A 41 81 5 7 36 50 None None 25 26 11 6 35 123 W
G12 H 46 97 0 7 27 37 None None 26 22 7 None 37 119 L
G13 A 40 99 0 10 33 47 None None 19 None None None 22 113 L
G14 H 41 88 7 11 24 35 None None 18 18 9 6 32 113 L

G10 H 37 89 1 3 18 28 None None 25 12 8 4 24 93 L
G11 A 41 81 5 7 36 50 None None 25 26 11 6 35 123 W
G12 H 46 97 0 7 27 37 None None 26 22 7 None 37 119 L
G13 A 40 99 0 10 33 47 None None 19 None None None 22 113 L
G14 H 41 88 7 11 24 35 None None 18 18 9 6 32 113 L
G15 H 45 93 2 6 18 24 None None 30 8 8 3 26 110 W

G11 A 41 81 5 7 36 50 None None 25 26 11 6 35 123 W
G12 H 46 97 0 7 27 37 None None 26 22 7 None 37 119 L
G13 A 40 99 0 10 33 47 None None 19 None None None 22 113 L
G14 H 41 88 7 11 24 35 None None 18 18 9 6 32 113 L
G15 H 45 93 2 6 18 24 None None 30 8 8 3 26 110 W
G16 H 45 99 1 8 28 31 None None 32 17 11 12 26 119 W

G12 H 46 97 0 7 27 37 None None 26 22 7 None 37 119 L
G13 A 40 99 0 10 33 47 None None 19 None None None 22 113 L
G14 H 41 88 7 11 24 35 None None 18 18 9 6 32 113 L
G15 H 45 93 2 6 18 24 None None 30 8 8 3 26 110 W
G16 H 45 99 1 8 28 31 None None 32 17 11 12 26 119 W
G17 H 50 90 6 10 31 38 None None 25 None None None 26 137 W

G13 A 40 99 0 10 33 47 None None 19 None None None 22 113 L
G14 H 41 88 7 11 24 35 None None 18 18 9 6 32 113 L
G15 H 45 93 2 6 18 24 None None 30 8 8 3 26 110 W
G16 H 45 99 1 8 28 31 None None 32 17 11 12 26 119 W
G17 H 50 90 6 10 31 38 None None 25 None None None 26 137 W
G18 A 36 93 2 11 24 35 None None 14 16 11 5 18 98 L

G14 H 41 88 7 11 24 35 None None 18 18 9 6 32 113 L
G15 H 45 93 2 6 18 24 None None 30 8 8 3 26 110 W
G16 H 45 99 1 8 28 31 None None 32 17 11 12 26 119 W
G17 H 50 90 6 10 31 38 None None 25 None None None 26 137 W
G18 A 36 93 2 11 24 35 None None 14 16 11 5 18 98 L
G19 A 46 78 4 6 17 23 None None 27 20 7 4 22 113 W

G15 H 45 93 2 6 18 24 None None 30 8 8 3 26 110 W
G16 H 45 99 1 8 28 31 None None 32 17 11 12 26 119 W
G17 H 50 90 6 10 31 38 None None 25 None None None 26 137 W
G18 A 36 93 2 11 24 35 None None 14 16 11 5 18 98 L
G19 A 46 78 4 6 17 23 None None 27 20 7 4 22 113 W
G20 H 43 96 1 10 30 35 None None 23 14 15 1 32 117 L

G16 H 45 99 1 8 28 31 None None 32 17 11 12 26 119 W
G17 H 50 90 6 10 31 38 None None 25 None None None 26 137 W
G18 A 36 93 2 11 24 35 None None 14 16 11 5 18 98 L
G19 A 46 78 4 6 17 23 None None 27 20 7 4 22 113 W
G20 H 43 96 1 10 30 35 None None 23 14 15 1 32 117 L
G21 A 52 93 1 6 24 29 None None 30 22 12 4 21 129 W

G17 H 50 90 6 10 31 38 None None 25 None None None 26 137 W
G18 A 36 93 2 11 24 35 None None 14 16 11 5 18 98 L
G19 A 46 78 4 6 17 23 None None 27 20 7 4 22 113 W
G20 H 43 96 1 10 30 35 None None 23 14 15 1 32 117 L
G21 A 52 93 1 6 24 29 None None 30 22 12 4 21 129 W
G22 A 47 95 1 12 14 17 None None 29 None None None 28 109 L

G18 A 36 93 2 11 24 35 None None 14 16 11 5 18 98 L
G19 A 46 78 4 6 17 23 None None 27 20 7 4 22 113 W
G20 H 43 96 1 10 30 35 None None 23 14 15 1 32 117 L
G21 A 52 93 1 6 24 29 None None 30 22 12 4 21 129 W
G22 A 47 95 1 12 14 17 None None 29 None None None 28 109 L
G23 H 35 85 0 3 24 35 None None 20 20 9 4 27 94 L

G19 A 46 78 4 6 17 23 None None 27 20 7 4 22 113 W
G20 H 43 96 1 10 30 35 None None 23 14 15 1 32 117 L
G21 A 52 93 1 6 24 29 None None 30 22 12 4 21 129 W
G22 A 47 95 1 12 14 17 None None 29 None None None 28 109 L
G23 H 35 85 0 3 24 35 None None 20 20 9 4 27 94 L
G24 A 44 87 4 11 33 39 None None 20 19 6 3 27 125 W

G20 H 43 96 1 10 30 35 None None 23 14 15 1 32 117 L
G21 A 52 93 1 6 24 29 None None 30 22 12 4 21 129 W
G22 A 47 95 1 12 14 17 None None 29 None None None 28 109 L
G23 H 35 85 0 3 24 35 None None 20 20 9 4 27 94 L
G24 A 44 87 4 11 33 39 None None 20 19 6 3 27 125 W
G25 A 42 79 1 6 30 41 None None 26 None None None 22 115 W

G21 A 52 93 1 6 24 29 None None 30 22 12 4 21 129 W
G22 A 47 95 1 12 14 17 None None 29 None None None 28 109 L
G23 H 35 85 0 3 24 35 None None 20 20 9 4 27 94 L
G24 A 44 87 4 11 33 39 None None 20 19 6 3 27 125 W
G25 A 42 79 1 6 30 41 None None 26 None None None 22 115 W
G26 H 44 89 2 11 29 35 None None 20 18 15 2 37 119 L

G22 A 47 95 1 12 14 17 None None 29 None None None 28 109 L
G23 H 35 85 0 3 24 35 None None 20 20 9 4 27 94 L
G24 A 44 87 4 11 33 39 None None 20 19 6 3 27 125 W
G25 A 42 79 1 6 30 41 None None 26 None None None 22 115 W
G26 H 44 89 2 11 29 35 None None 20 18 15 2 37 119 L
G27 H 44 103 5 11 20 27 None None 22 12 8 None 22 113 L

G23 H 35 85 0 3 24 35 None None 20 20 9 4 27 94 L
G24 A 44 87 4 11 33 39 None None 20 19 6 3 27 125 W
G25 A 42 79 1 6 30 41 None None 26 None None None 22 115 W
G26 H 44 89 2 11 29 35 None None 20 18 15 2 37 119 L
G27 H 44 103 5 11 20 27 None None 22 12 8 None 22 113 L
G28 H 44 76 7 12 35 43 None None 25 None None None 33 130 L

