G21 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G22 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G23 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G24 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G25 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G26 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G22 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G23 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G24 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G25 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G26 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G27 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G23 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G24 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G25 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G26 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G27 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G28 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G24 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G25 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G26 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G27 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G28 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G29 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G25 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G26 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G27 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G28 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G29 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G30 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G26 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G27 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G28 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G29 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G30 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G31 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G27 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G28 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G29 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G30 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G31 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G32 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G28 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G29 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G30 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G31 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G32 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G33 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G29 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G30 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G31 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G32 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G33 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G34 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G30 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G31 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G32 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G33 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G34 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G35 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G31 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G32 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G33 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G34 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G35 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G36 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036

G32 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G33 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G34 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G35 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G36 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G37 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G33 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G34 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G35 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G36 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
G37 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G38 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036

G34 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G35 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 L 0.036121604036
G36 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 W 0.036121604036
