G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G38 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W

G39 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G40 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G41 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G42 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G43 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W

G44 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G45 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G46 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G47 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W

G48 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G49 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G50 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W

G51 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G52 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G53 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G58 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G54 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G58 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G59 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L

G55 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W
G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G58 A 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G59 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G60 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 W

G56 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
G57 H 34 78 1 3 20 24 9 26 21 18 9 4 21 90 0.036121604036 L
