G55 H 33 73 2 3 28 37 0 0 21 15 8 2 19 96 W
G56 H 44 72 5 8 12 20 0 0 25 22 5 3 24 105 L
G57 H 41 92 2 8 24 35 0 0 20 0 0 0 31 108 L
G58 A 34 86 1 4 24 33 0 0 21 14 7 2 21 93 L

G54 H 47 87 0 3 14 16 0 0 28 15 11 1 20 108 L
G55 H 33 73 2 3 28 37 0 0 21 15 8 2 19 96 W
G56 H 44 72 5 8 12 20 0 0 25 22 5 3 24 105 L
G57 H 41 92 2 8 24 35 0 0 20 0 0 0 31 108 L
G58 A 34 86 1 4 24 33 0 0 21 14 7 2 21 93 L
G59 H 43 86 2 3 13 19 0 0 23 12 8 1 25 101 L

G55 H 33 73 2 3 28 37 0 0 21 15 8 2 19 96 W
G56 H 44 72 5 8 12 20 0 0 25 22 5 3 24 105 L
G57 H 41 92 2 8 24 35 0 0 20 0 0 0 31 108 L
G58 A 34 86 1 4 24 33 0 0 21 14 7 2 21 93 L
G59 H 43 86 2 3 13 19 0 0 23 12 8 1 25 101 L
G60 H 41 79 2 5 23 26 0 0 25 0 0 0 17 107 W

G56 H 44 72 5 8 12 20 0 0 25 22 5 3 24 105 L
G57 H 41 92 2 8 24 35 0 0 20 0 0 0 31 108 L
G58 A 34 86 1 4 24 33 0 0 21 14 7 2 21 93 L
G59 H 43 86 2 3 13 19 0 0 23 12 8 1 25 101 L
G60 H 41 79 2 5 23 26 0 0 25 0 0 0 17 107 W
G61 A 42 86 1 4 15 22 0 0 19 15 13 3 22 100 L

G57 H 41 92 2 8 24 35 0 0 20 0 0 0 31 108 L
G58 A 34 86 1 4 24 33 0 0 21 14 7 2 21 93 L
G59 H 43 86 2 3 13 19 0 0 23 12 8 1 25 101 L
G60 H 41 79 2 5 23 26 0 0 25 0 0 0 17 107 W
G61 A 42 86 1 4 15 22 0 0 19 15 13 3 22 100 L
G62 H 30 73 0 3 23 30 0 0 19 11 8 1 18 83 L

G58 A 34 86 1 4 24 33 0 0 21 14 7 2 21 93 L
G59 H 43 86 2 3 13 19 0 0 23 12 8 1 25 101 L
G60 H 41 79 2 5 23 26 0 0 25 0 0 0 17 107 W
G61 A 42 86 1 4 15 22 0 0 19 15 13 3 22 100 L
G62 H 30 73 0 3 23 30 0 0 19 11 8 1 18 83 L
G63 A 37 85 1 7 17 22 0 0 24 10 8 3 21 92 L

G59 H 43 86 2 3 13 19 0 0 23 12 8 1 25 101 L
G60 H 41 79 2 5 23 26 0 0 25 0 0 0 17 107 W
G61 A 42 86 1 4 15 22 0 0 19 15 13 3 22 100 L
G62 H 30 73 0 3 23 30 0 0 19 11 8 1 18 83 L
G63 A 37 85 1 7 17 22 0 0 24 10 8 3 21 92 L
G64 H 44 90 1 5 32 39 0 0 19 18 19 3 28 121 W

G60 H 41 79 2 5 23 26 0 0 25 0 0 0 17 107 W
G61 A 42 86 1 4 15 22 0 0 19 15 13 3 22 100 L
G62 H 30 73 0 3 23 30 0 0 19 11 8 1 18 83 L
G63 A 37 85 1 7 17 22 0 0 24 10 8 3 21 92 L
G64 H 44 90 1 5 32 39 0 0 19 18 19 3 28 121 W
G65 A 30 78 2 5 17 20 0 0 19 23 6 5 22 79 L

G61 A 42 86 1 4 15 22 0 0 19 15 13 3 22 100 L
G62 H 30 73 0 3 23 30 0 0 19 11 8 1 18 83 L
G63 A 37 85 1 7 17 22 0 0 24 10 8 3 21 92 L
G64 H 44 90 1 5 32 39 0 0 19 18 19 3 28 121 W
G65 A 30 78 2 5 17 20 0 0 19 23 6 5 22 79 L
G66 H 40 82 1 8 13 18 0 0 21 15 3 4 23 94 L

G62 H 30 73 0 3 23 30 0 0 19 11 8 1 18 83 L
G63 A 37 85 1 7 17 22 0 0 24 10 8 3 21 92 L
G64 H 44 90 1 5 32 39 0 0 19 18 19 3 28 121 W
G65 A 30 78 2 5 17 20 0 0 19 23 6 5 22 79 L
G66 H 40 82 1 8 13 18 0 0 21 15 3 4 23 94 L
G67 H 37 83 1 4 25 29 0 0 18 17 10 4 29 100 L

G63 A 37 85 1 7 17 22 0 0 24 10 8 3 21 92 L
G64 H 44 90 1 5 32 39 0 0 19 18 19 3 28 121 W
G65 A 30 78 2 5 17 20 0 0 19 23 6 5 22 79 L
G66 H 40 82 1 8 13 18 0 0 21 15 3 4 23 94 L
G67 H 37 83 1 4 25 29 0 0 18 17 10 4 29 100 L
G68 H 43 100 3 8 13 18 0 0 29 20 11 1 22 102 L

G64 H 44 90 1 5 32 39 0 0 19 18 19 3 28 121 W
G65 A 30 78 2 5 17 20 0 0 19 23 6 5 22 79 L
G66 H 40 82 1 8 13 18 0 0 21 15 3 4 23 94 L
G67 H 37 83 1 4 25 29 0 0 18 17 10 4 29 100 L
G68 H 43 100 3 8 13 18 0 0 29 20 11 1 22 102 L
G69 A 40 102 1 7 16 24 0 0 29 13 13 6 24 97 W

G65 A 30 78 2 5 17 20 0 0 19 23 6 5 22 79 L
G66 H 40 82 1 8 13 18 0 0 21 15 3 4 23 94 L
G67 H 37 83 1 4 25 29 0 0 18 17 10 4 29 100 L
G68 H 43 100 3 8 13 18 0 0 29 20 11 1 22 102 L
G69 A 40 102 1 7 16 24 0 0 29 13 13 6 24 97 W
G70 A 38 87 1 6 17 19 0 0 16 11 5 2 15 94 W

G66 H 40 82 1 8 13 18 0 0 21 15 3 4 23 94 L
G67 H 37 83 1 4 25 29 0 0 18 17 10 4 29 100 L
G68 H 43 100 3 8 13 18 0 0 29 20 11 1 22 102 L
G69 A 40 102 1 7 16 24 0 0 29 13 13 6 24 97 W
G70 A 38 87 1 6 17 19 0 0 16 11 5 2 15 94 W
G71 H 42 85 2 4 21 28 0 0 27 19 10 3 25 107 L

G67 H 37 83 1 4 25 29 0 0 18 17 10 4 29 100 L
G68 H 43 100 3 8 13 18 0 0 29 20 11 1 22 102 L
G69 A 40 102 1 7 16 24 0 0 29 13 13 6 24 97 W
