G1 H 48 84 1 2 37 52 10 32 28 14 9 8 24 134 W
G2 A 37 84 3 6 26 33 9 32 27 12 7 6 21 103 L
G3 A 36 79 1 7 18 20 13 31 23 16 5 8 26 91 L
G4 A 44 82 2 3 24 30 14 31 27 18 9 10 25 114 W
G5 H 31 66 1 6 30 38 10 37 25 23 6 7 27 93 W
G6 H 46 85 1 3 16 19 5 30 30 13 6 3 20 109 W

G2 A 37 84 3 6 26 33 9 32 27 12 7 6 21 103 L
G3 A 36 79 1 7 18 20 13 31 23 16 5 8 26 91 L
G4 A 44 82 2 3 24 30 14 31 27 18 9 10 25 114 W
G5 H 31 66 1 6 30 38 10 37 25 23 6 7 27 93 W
G6 H 46 85 1 3 16 19 5 30 30 13 6 3 20 109 W
G7 H 37 71 4 8 38 44 11 29 21 25 13 7 21 116 W

G3 A 36 79 1 7 18 20 13 31 23 16 5 8 26 91 L
G4 A 44 82 2 3 24 30 14 31 27 18 9 10 25 114 W
G5 H 31 66 1 6 30 38 10 37 25 23 6 7 27 93 W
G6 H 46 85 1 3 16 19 5 30 30 13 6 3 20 109 W
G7 H 37 71 4 8 38 44 11 29 21 25 13 7 21 116 W
G8 H 48 88 3 5 26 30 None None 28 21 10 4 26 125 L

G4 A 44 82 2 3 24 30 14 31 27 18 9 10 25 114 W
G5 H 31 66 1 6 30 38 10 37 25 23 6 7 27 93 W
G6 H 46 85 1 3 16 19 5 30 30 13 6 3 20 109 W
G7 H 37 71 4 8 38 44 11 29 21 25 13 7 21 116 W
G8 H 48 88 3 5 26 30 None None 28 21 10 4 26 125 L
G9 A 46 85 3 11 11 14 None None 34 None 6 6 18 106 W

G5 H 31 66 1 6 30 38 10 37 25 23 6 7 27 93 W
G6 H 46 85 1 3 16 19 5 30 30 13 6 3 20 109 W
G7 H 37 71 4 8 38 44 11 29 21 25 13 7 21 116 W
G8 H 48 88 3 5 26 30 None None 28 21 10 4 26 125 L
G9 A 46 85 3 11 11 14 None None 34 None 6 6 18 106 W
G10 A 37 90 2 7 12 17 None None 22 20 5 4 19 88 L

G6 H 46 85 1 3 16 19 5 30 30 13 6 3 20 109 W
G7 H 37 71 4 8 38 44 11 29 21 25 13 7 21 116 W
