G1 A 35 83 1 6 29 37 19 41 24 20 8 7 27 100 W
G2 H 44 88 3 8 29 36 12 23 32 15 6 0 27 120 L
G3 A 35 79 1 3 27 33 13 23 21 9 8 6 22 98 W
G4 A 46 78 8 16 22 34 13 30 24 18 9 2 23 122 W
G5 H 37 81 2 8 29 36 14 27 18 21 2 4 32 105 L
G6 A 35 88 7 13 23 24 15 32 25 15 9 3 20 100 L

G2 H 44 88 3 8 29 36 12 23 32 15 6 0 27 120 L
G3 A 35 79 1 3 27 33 13 23 21 9 8 6 22 98 W
G4 A 46 78 8 16 22 34 13 30 24 18 9 2 23 122 W
G5 H 37 81 2 8 29 36 14 27 18 21 2 4 32 105 L
G6 A 35 88 7 13 23 24 15 32 25 15 9 3 20 100 L
G7 H 36 87 1 4 22 29 None None 22 15 7 3 25 95 L

G3 A 35 79 1 3 27 33 13 23 21 9 8 6 22 98 W
G4 A 46 78 8 16 22 34 13 30 24 18 9 2 23 122 W
G5 H 37 81 2 8 29 36 14 27 18 21 2 4 32 105 L
G6 A 35 88 7 13 23 24 15 32 25 15 9 3 20 100 L
G7 H 36 87 1 4 22 29 None None 22 15 7 3 25 95 L
G8 A 38 79 3 6 27 32 None None 25 20 9 15 28 106 W

G4 A 46 78 8 16 22 34 13 30 24 18 9 2 23 122 W
G5 H 37 81 2 8 29 36 14 27 18 21 2 4 32 105 L
G6 A 35 88 7 13 23 24 15 32 25 15 9 3 20 100 L
G7 H 36 87 1 4 22 29 None None 22 15 7 3 25 95 L
G8 A 38 79 3 6 27 32 None None 25 20 9 15 28 106 W
G9 H 34 88 4 13 17 19 None None 14 None None None 30 89 L

G5 H 37 81 2 8 29 36 14 27 18 21 2 4 32 105 L
G6 A 35 88 7 13 23 24 15 32 25 15 9 3 20 100 L
G7 H 36 87 1 4 22 29 None None 22 15 7 3 25 95 L
G8 A 38 79 3 6 27 32 None None 25 20 9 15 28 106 W
G9 H 34 88 4 13 17 19 None None 14 None None None 30 89 L
G10 A 36 85 6 12 22 23 None None 28 None None None 25 100 L

G6 A 35 88 7 13 23 24 15 32 25 15 9 3 20 100 L
G7 H 36 87 1 4 22 29 None None 22 15 7 3 25 95 L
G8 A 38 79 3 6 27 32 None None 25 20 9 15 28 106 W
G9 H 34 88 4 13 17 19 None None 14 None None None 30 89 L
G10 A 36 85 6 12 22 23 None None 28 None None None 25 100 L
G11 A 43 84 3 4 23 27 None None 32 12 10 4 17 112 W

G7 H 36 87 1 4 22 29 None None 22 15 7 3 25 95 L
G8 A 38 79 3 6 27 32 None None 25 20 9 15 28 106 W
G9 H 34 88 4 13 17 19 None None 14 None None None 30 89 L
G10 A 36 85 6 12 22 23 None None 28 None None None 25 100 L
G11 A 43 84 3 4 23 27 None None 32 12 10 4 17 112 W
G12 H 39 95 2 11 25 29 None None 19 None None None 27 105 L

G8 A 38 79 3 6 27 32 None None 25 20 9 15 28 106 W
G9 H 34 88 4 13 17 19 None None 14 None None None 30 89 L
G10 A 36 85 6 12 22 23 None None 28 None None None 25 100 L
G11 A 43 84 3 4 23 27 None None 32 12 10 4 17 112 W
G12 H 39 95 2 11 25 29 None None 19 None None None 27 105 L
G13 H 35 81 2 12 26 35 None None 22 19 6 4 27 98 L

G9 H 34 88 4 13 17 19 None None 14 None None None 30 89 L
G10 A 36 85 6 12 22 23 None None 28 None None None 25 100 L
G11 A 43 84 3 4 23 27 None None 32 12 10 4 17 112 W
G12 H 39 95 2 11 25 29 None None 19 None None None 27 105 L
G13 H 35 81 2 12 26 35 None None 22 19 6 4 27 98 L
