G18 A 38 81 0 3 19 26 None None 22 None None None 26 95 L
G19 H 37 92 0 1 21 30 None None 30 19 11 6 29 95 L

G15 H 50 103 0 2 37 47 None None 36 None None None 25 137 W
G16 A 43 79 1 2 15 20 None None 33 19 13 2 20 102 W
G17 A 40 89 0 1 13 25 None None 25 10 7 9 28 93 W
G18 A 38 81 0 3 19 26 None None 22 None None None 26 95 L
G19 H 37 92 0 1 21 30 None None 30 19 11 6 29 95 L
G20 H 44 86 0 3 12 17 None None 31 7 10 6 24 100 W

G16 A 43 79 1 2 15 20 None None 33 19 13 2 20 102 W
G17 A 40 89 0 1 13 25 None None 25 10 7 9 28 93 W
G18 A 38 81 0 3 19 26 None None 22 None None None 26 95 L
G19 H 37 92 0 1 21 30 None None 30 19 11 6 29 95 L
G20 H 44 86 0 3 12 17 None None 31 7 10 6 24 100 W
G21 H 37 92 1 4 13 14 None None 23 18 5 9 30 88 L

G17 A 40 89 0 1 13 25 None None 25 10 7 9 28 93 W
G18 A 38 81 0 3 19 26 None None 22 None None None 26 95 L
G19 H 37 92 0 1 21 30 None None 30 19 11 6 29 95 L
G20 H 44 86 0 3 12 17 None None 31 7 10 6 24 100 W
G21 H 37 92 1 4 13 14 None None 23 18 5 9 30 88 L
G22 H 38 84 1 7 15 27 None None 22 None None None 26 92 L

G18 A 38 81 0 3 19 26 None None 22 None None None 26 95 L
G19 H 37 92 0 1 21 30 None None 30 19 11 6 29 95 L
G20 H 44 86 0 3 12 17 None None 31 7 10 6 24 100 W
G21 H 37 92 1 4 13 14 None None 23 18 5 9 30 88 L
G22 H 38 84 1 7 15 27 None None 22 None None None 26 92 L
G23 H 42 93 2 7 13 18 None None 19 19 5 3 24 99 L

G19 H 37 92 0 1 21 30 None None 30 19 11 6 29 95 L
G20 H 44 86 0 3 12 17 None None 31 7 10 6 24 100 W
G21 H 37 92 1 4 13 14 None None 23 18 5 9 30 88 L
G22 H 38 84 1 7 15 27 None None 22 None None None 26 92 L
G23 H 42 93 2 7 13 18 None None 19 19 5 3 24 99 L
G24 H 37 89 2 3 29 35 None None 24 24 9 8 31 105 L

G20 H 44 86 0 3 12 17 None None 31 7 10 6 24 100 W
G21 H 37 92 1 4 13 14 None None 23 18 5 9 30 88 L
G22 H 38 84 1 7 15 27 None None 22 None None None 26 92 L
G23 H 42 93 2 7 13 18 None None 19 19 5 3 24 99 L
G24 H 37 89 2 3 29 35 None None 24 24 9 8 31 105 L
G25 A 43 90 3 9 18 29 None None 30 17 11 4 27 107 L

G21 H 37 92 1 4 13 14 None None 23 18 5 9 30 88 L
G22 H 38 84 1 7 15 27 None None 22 None None None 26 92 L
G23 H 42 93 2 7 13 18 None None 19 19 5 3 24 99 L
G24 H 37 89 2 3 29 35 None None 24 24 9 8 31 105 L
G25 A 43 90 3 9 18 29 None None 30 17 11 4 27 107 L
G26 A 43 80 1 3 22 30 None None 29 11 9 4 21 109 W

G22 H 38 84 1 7 15 27 None None 22 None None None 26 92 L
G23 H 42 93 2 7 13 18 None None 19 19 5 3 24 99 L
G24 H 37 89 2 3 29 35 None None 24 24 9 8 31 105 L
G25 A 43 90 3 9 18 29 None None 30 17 11 4 27 107 L
G26 A 43 80 1 3 22 30 None None 29 11 9 4 21 109 W
G27 A 46 99 1 4 6 10 None None 29 13 15 1 20 99 L

G23 H 42 93 2 7 13 18 None None 19 19 5 3 24 99 L
G24 H 37 89 2 3 29 35 None None 24 24 9 8 31 105 L
G25 A 43 90 3 9 18 29 None None 30 17 11 4 27 107 L
G26 A 43 80 1 3 22 30 None None 29 11 9 4 21 109 W
G27 A 46 99 1 4 6 10 None None 29 13 15 1 20 99 L
G28 H 40 94 1 3 21 31 None None 22 None None None 34 102 L

G24 H 37 89 2 3 29 35 None None 24 24 9 8 31 105 L
G25 A 43 90 3 9 18 29 None None 30 17 11 4 27 107 L
G26 A 43 80 1 3 22 30 None None 29 11 9 4 21 109 W
G27 A 46 99 1 4 6 10 None None 29 13 15 1 20 99 L
G28 H 40 94 1 3 21 31 None None 22 None None None 34 102 L
G29 A 31 70 3 8 32 38 None None 21 26 9 7 31 97 L

G25 A 43 90 3 9 18 29 None None 30 17 11 4 27 107 L
G26 A 43 80 1 3 22 30 None None 29 11 9 4 21 109 W
G27 A 46 99 1 4 6 10 None None 29 13 15 1 20 99 L
G28 H 40 94 1 3 21 31 None None 22 None None None 34 102 L
G29 A 31 70 3 8 32 38 None None 21 26 9 7 31 97 L
G30 H 39 92 1 3 28 35 None None 28 15 5 3 37 107 L

G26 A 43 80 1 3 22 30 None None 29 11 9 4 21 109 W
G27 A 46 99 1 4 6 10 None None 29 13 15 1 20 99 L
G28 H 40 94 1 3 21 31 None None 22 None None None 34 102 L
G29 A 31 70 3 8 32 38 None None 21 26 9 7 31 97 L
G30 H 39 92 1 3 28 35 None None 28 15 5 3 37 107 L
G31 H 46 90 1 4 15 20 None None 29 20 7 13 23 108 L

G27 A 46 99 1 4 6 10 None None 29 13 15 1 20 99 L
G28 H 40 94 1 3 21 31 None None 22 None None None 34 102 L
G29 A 31 70 3 8 32 38 None None 21 26 9 7 31 97 L
G30 H 39 92 1 3 28 35 None None 28 15 5 3 37 107 L
G31 H 46 90 1 4 15 20 None None 29 20 7 13 23 108 L
G32 H 40 84 0 4 23 31 None None 25 None None None 32 103 L

G28 H 40 94 1 3 21 31 None None 22 None None None 34 102 L
G29 A 31 70 3 8 32 38 None None 21 26 9 7 31 97 L
G30 H 39 92 1 3 28 35 None None 28 15 5 3 37 107 L
G31 H 46 90 1 4 15 20 None None 29 20 7 13 23 108 L
G32 H 40 84 0 4 23 31 None None 25 None None None 32 103 L
G33 H 41 88 2 6 6 9 None None 29 19 12 8 27 90 L

G29 A 31 70 3 8 32 38 None None 21 26 9 7 31 97 L
G30 H 39 92 1 3 28 35 None None 28 15 5 3 37 107 L
G31 H 46 90 1 4 15 20 None None 29 20 7 13 23 108 L
G32 H 40 84 0 4 23 31 None None 25 None None None 32 103 L
G33 H 41 88 2 6 6 9 None None 29 19 12 8 27 90 L
G34 H 49 89 2 4 22 33 None None 28 13 8 3 21 122 W

G30 H 39 92 1 3 28 35 None None 28 15 5 3 37 107 L
G31 H 46 90 1 4 15 20 None None 29 20 7 13 23 108 L
G32 H 40 84 0 4 23 31 None None 25 None None None 32 103 L
G33 H 41 88 2 6 6 9 None None 29 19 12 8 27 90 L
G34 H 49 89 2 4 22 33 None None 28 13 8 3 21 122 W
G35 H 38 95 0 5 34 41 None None 23 15 11 10 26 110 L

G31 H 46 90 1 4 15 20 None None 29 20 7 13 23 108 L
G32 H 40 84 0 4 23 31 None None 25 None None None 32 103 L
G33 H 41 88 2 6 6 9 None None 29 19 12 8 27 90 L
G34 H 49 89 2 4 22 33 None None 28 13 8 3 21 122 W
G35 H 38 95 0 5 34 41 None None 23 15 11 10 26 110 L
G36 H 42 86 0 0 23 28 None None 29 15 4 5 27 107 L

G32 H 40 84 0 4 23 31 None None 25 None None None 32 103 L
G33 H 41 88 2 6 6 9 None None 29 19 12 8 27 90 L
G34 H 49 89 2 4 22 33 None None 28 13 8 3 21 122 W
G35 H 38 95 0 5 34 41 None None 23 15 11 10 26 110 L
G36 H 42 86 0 0 23 28 None None 29 15 4 5 27 107 L
G37 A 49 99 0 1 32 42 None None 33 22 11 9 22 130 W

G33 H 41 88 2 6 6 9 None None 29 19 12 8 27 90 L
G34 H 49 89 2 4 22 33 None None 28 13 8 3 21 122 W
G35 H 38 95 0 5 34 41 None None 23 15 11 10 26 110 L
G36 H 42 86 0 0 23 28 None None 29 15 4 5 27 107 L
G37 A 49 99 0 1 32 42 None None 33 22 11 9 22 130 W
G38 A 41 93 0 3 17 31 None None 22 16 11 11 21 99 L

G34 H 49 89 2 4 22 33 None None 28 13 8 3 21 122 W
G35 H 38 95 0 5 34 41 None None 23 15 11 10 26 110 L
G36 H 42 86 0 0 23 28 None None 29 15 4 5 27 107 L
G37 A 49 99 0 1 32 42 None None 33 22 11 9 22 130 W
G38 A 41 93 0 3 17 31 None None 22 16 11 11 21 99 L
G39 H 52 90 0 0 15 30 None None 34 16 5 7 18 119 W

G35 H 38 95 0 5 34 41 None None 23 15 11 10 26 110 L
G36 H 42 86 0 0 23 28 None None 29 15 4 5 27 107 L
G37 A 49 99 0 1 32 42 None None 33 22 11 9 22 130 W
G38 A 41 93 0 3 17 31 None None 22 16 11 11 21 99 L
G39 H 52 90 0 0 15 30 None None 34 16 5 7 18 119 W
G40 H 37 77 0 2 22 28 None None 21 None None None 22 96 L

